	L2				
t	x	y	r	θ	
7.100	27.66	1.355	27.69	2.804
7.133	27.66	1.172	27.68	2.427
7.167	27.65	0.954	27.67	1.976
7.200	27.63	0.673	27.64	1.396
7.233	27.62	0.333	27.62	0.691
7.267	27.59	-2.069E-2	27.59	-4.297E-2
7.300	27.59	-0.411	27.60	-0.853
7.333	27.60	-0.813	27.61	-1.688
7.367	27.60	-1.184	27.62	-2.456
7.400	27.60	-1.525	27.64	-3.163
7.433	27.60	-1.802	27.65	-3.736
7.467	27.59	-1.990	27.66	-4.126
7.500	27.61	-2.121	27.69	-4.391
7.533	27.63	-2.170	27.71	-4.492
7.567	27.65	-2.122	27.74	-4.388
7.600	27.67	-1.984	27.74	-4.102
7.633	27.70	-1.765	27.76	-3.645
7.667	27.73	-1.481	27.77	-3.057
7.700	27.75	-1.129	27.78	-2.329
7.733	27.76	-0.746	27.77	-1.539
7.767	27.76	-0.350	27.77	-0.722
7.800	27.76	3.100E-2	27.76	6.398E-2
7.833	27.73	0.390	27.74	0.805
7.867	27.73	0.701	27.73	1.448
7.900	27.69	0.973	27.70	2.013
7.933	27.66	1.163	27.69	2.407
7.967	27.63	1.279	27.66	2.650
8.000	27.60	1.304	27.63	2.704
8.033	27.57	1.258	27.60	2.612
8.067	27.55	1.125	27.57	2.338
8.100	27.54	0.908	27.55	1.888
8.133	27.53	0.628	27.54	1.306
8.167	27.52	0.302	27.52	0.628
8.200	27.51	-5.719E-2	27.51	-0.119
8.233	27.50	-0.432	27.50	-0.901
8.267	27.48	-0.814	27.50	-1.697
8.300	27.48	-1.153	27.50	-2.403
8.333	27.47	-1.448	27.51	-3.018
8.367	27.47	-1.700	27.53	-3.541
8.400	27.48	-1.874	27.55	-3.901
8.433	27.51	-1.979	27.58	-4.116
8.467	27.52	-2.003	27.59	-4.163
8.500	27.54	-1.936	27.61	-4.021
8.533	27.56	-1.792	27.62	-3.719
8.567	27.59	-1.547	27.64	-3.208
8.600	27.62	-1.267	27.65	-2.626
8.633	27.62	-0.948	27.64	-1.965
8.667	27.63	-0.592	27.63	-1.227
8.700	27.62	-0.217	27.62	-0.450
8.733	27.61	0.137	27.61	0.284
8.767	27.60	0.461	27.60	0.957
8.800	27.57	0.734	27.58	1.524
8.833	27.54	0.940	27.56	1.955
8.867	27.53	1.081	27.55	2.248
8.900	27.51	1.146	27.53	2.385
8.933	27.48	1.157	27.51	2.412
8.967	27.47	1.084	27.49	2.261
9.000	27.44	0.944	27.46	1.971
9.033	27.43	0.719	27.44	1.502
9.067	27.42	0.438	27.43	0.914
9.100	27.42	0.112	27.42	0.235
9.133	27.42	-0.228	27.42	-0.477
9.167	27.41	-0.584	27.42	-1.222
9.200	27.41	-0.918	27.43	-1.919
9.233	27.39	-1.214	27.42	-2.538
9.267	27.39	-1.474	27.42	-3.081
9.300	27.39	-1.677	27.44	-3.504
9.333	27.42	-1.828	27.48	-3.813
9.367	27.42	-1.907	27.49	-3.977
9.400	27.44	-1.899	27.50	-3.960
9.433	27.47	-1.824	27.53	-3.800
9.467	27.50	-1.691	27.55	-3.519
9.500	27.53	-1.477	27.57	-3.072
9.533	27.56	-1.201	27.58	-2.495
9.567	27.56	-0.889	27.58	-1.847
9.600	27.58	-0.569	27.58	-1.181
9.633	27.59	-0.234	27.59	-0.486
9.667	27.59	7.758E-2	27.59	0.161
9.700	27.58	0.368	27.59	0.763
9.733	27.57	0.639	27.58	1.328
9.767	27.55	0.823	27.56	1.712
9.800	27.53	0.939	27.55	1.954
9.833	27.52	0.993	27.53	2.066
9.867	27.50	0.973	27.52	2.027
9.900	27.48	0.880	27.49	1.834
9.933	27.47	0.728	27.48	1.517
9.967	27.47	0.512	27.48	1.069
10.000	27.47	0.256	27.47	0.533
10.033	27.47	-4.305E-2	27.47	-8.979E-2
10.067	27.46	-0.369	27.47	-0.769
10.100	27.47	-0.690	27.47	-1.440
10.133	27.47	-1.014	27.49	-2.113
10.167	27.47	-1.290	27.50	-2.688
10.200	27.48	-1.531	27.52	-3.189
10.233	27.49	-1.725	27.54	-3.591
10.267	27.51	-1.849	27.57	-3.844
10.300	27.53	-1.895	27.59	-3.939
10.333	27.55	-1.881	27.62	-3.906
10.367	27.58	-1.798	27.64	-3.730
10.400	27.60	-1.636	27.65	-3.393
10.433	27.63	-1.434	27.67	-2.970
10.467	27.64	-1.184	27.66	-2.453
10.500	27.67	-0.880	27.68	-1.821
10.533	27.67	-0.564	27.68	-1.167
10.567	27.67	-0.245	27.68	-0.508
10.600	27.67	6.237E-2	27.67	0.129
10.633	27.66	0.336	27.66	0.696
10.667	27.65	0.563	27.65	1.166
10.700	27.63	0.734	27.64	1.522
10.733	27.61	0.838	27.63	1.739
10.767	27.59	0.891	27.60	1.850
10.800	27.58	0.865	27.59	1.797
10.833	27.57	0.758	27.58	1.576
10.867	27.56	0.600	27.57	1.246
10.900	27.55	0.379	27.56	0.789
10.933	27.54	0.120	27.54	0.250
10.967	27.55	-0.166	27.55	-0.345
11.000	27.56	-0.469	27.57	-0.974

