	masa A				
t	x	y	r	θ	
3,267	29,25	28,79	41,04	44,54
3,300	30,82	27,17	41,08	41,39
3,333	32,75	24,71	41,03	37,03
3,367	34,62	22,03	41,03	32,46
3,400	36,81	17,91	40,94	25,94
3,433	38,65	13,01	40,78	18,60
3,467	39,95	7,481	40,65	10,61
3,500	40,51	1,586	40,54	2,242
3,533	40,31	-4,009	40,51	-5,679
3,567	39,30	-9,704	40,48	-13,87
3,600	37,59	-14,99	40,47	-21,74
3,633	35,45	-19,71	40,56	-29,08
3,667	33,17	-23,72	40,78	-35,58
3,700	31,14	-26,33	40,78	-40,21
3,733	29,28	-28,44	40,82	-44,16
3,767	28,09	-29,38	40,65	-46,29
3,800	27,52	-29,95	40,67	-47,42
3,833	27,73	-29,73	40,66	-46,99
3,867	28,71	-28,84	40,70	-45,13
3,900	30,36	-27,11	40,71	-41,76
3,933	32,48	-24,62	40,76	-37,16
3,967	35,26	-21,88	41,50	-31,82
4,000	37,53	-18,05	41,64	-25,69
4,033	39,45	-13,10	41,57	-18,37
4,067	40,00	-7,693	40,74	-10,89
4,100	40,69	-1,656	40,72	-2,331
4,133	40,55	4,077	40,75	5,742
4,167	39,63	9,823	40,83	13,92
4,200	38,03	15,00	40,88	21,52
4,233	35,99	19,48	40,92	28,42
4,267	33,78	23,06	40,91	34,32
4,300	32,06	25,91	41,22	38,94
4,333	30,40	27,76	41,16	42,40
4,367	29,61	28,64	41,19	44,04
4,400	29,32	28,97	41,22	44,66
4,433	29,65	28,56	41,17	43,93
4,467	30,65	27,40	41,11	41,80
4,500	32,14	25,66	41,12	38,60
4,533	34,11	23,02	41,15	34,01
4,567	36,23	19,50	41,15	28,29
4,600	38,17	15,27	41,11	21,80
4,633	39,75	10,21	41,04	14,40
4,667	40,21	4,628	40,47	6,566
4,700	40,40	-0,904	40,41	-1,282
4,733	39,85	-6,573	40,39	-9,367
4,767	38,55	-12,06	40,39	-17,38
4,800	36,66	-17,04	40,43	-24,93
4,833	34,51	-21,29	40,55	-31,67
4,867	32,06	-24,60	40,41	-37,49
4,900	30,94	-26,73	40,89	-40,83
4,933	29,38	-28,37	40,84	-44,00
4,967	28,76	-29,11	40,92	-45,34
5,000	28,65	-29,27	40,95	-45,61
5,033	29,23	-28,73	40,98	-44,50
5,067	30,40	-27,49	40,99	-42,12
5,100	32,31	-25,42	41,11	-38,20
5,133	34,63	-22,71	41,41	-33,25
5,167	36,92	-19,26	41,64	-27,55
5,200	38,85	-15,04	41,66	-21,16
5,233	39,60	-9,526	40,73	-13,53
5,267	40,51	-4,002	40,70	-5,642
5,300	40,66	1,475	40,69	2,077
5,333	40,10	7,100	40,73	10,04
5,367	38,85	12,41	40,78	17,72
5,400	37,06	17,09	40,81	24,75
5,433	36,85	17,15	40,64	24,96
5,467	32,77	24,59	40,97	36,88
5,500	30,94	26,72	40,88	40,82
5,533	29,70	28,17	40,94	43,48
5,567	29,52	28,66	41,14	44,16
5,600	29,59	28,55	41,11	43,97
5,633	30,64	27,13	40,92	41,53
5,667	32,02	25,52	40,95	38,55
5,700	33,75	23,24	40,98	34,55
5,733	35,73	20,19	41,05	29,47
5,767	37,67	16,34	41,07	23,45
5,800	39,29	11,80	41,02	16,72
5,833	39,80	6,359	40,30	9,078
5,867	40,24	0,737	40,25	1,049
5,900	40,01	-4,499	40,26	-6,416
5,933	39,06	-9,948	40,30	-14,29
5,967	37,47	-14,92	40,34	-21,71
6,000	35,51	-19,38	40,46	-28,62
6,033	33,49	-22,66	40,43	-34,09
6,067	31,50	-25,48	40,51	-38,97
6,100	30,33	-27,45	40,90	-42,14
6,133	29,27	-28,61	40,93	-44,34
6,167	28,81	-28,91	40,81	-45,10
6,200	29,21	-28,68	40,94	-44,48
6,233	30,24	-27,65	40,97	-42,44
6,267	31,82	-25,85	41,00	-39,08
6,300	33,69	-23,37	41,00	-34,75
6,333	35,81	-19,93	40,99	-29,10
6,367	37,87	-15,73	41,01	-22,55
6,400	39,51	-11,71	41,21	-16,51
6,433	40,60	-6,315	41,09	-8,841
6,467	40,82	-0,260	40,82	-0,364
6,500	40,50	5,323	40,85	7,487
6,533	39,52	10,29	40,84	14,60
6,567	37,96	14,92	40,79	21,46
6,600	36,07	18,97	40,75	27,73
6,633	34,12	22,25	40,73	33,11
6,667	32,57	25,09	41,12	37,61
6,700	31,19	26,72	41,07	40,59
6,733	30,38	27,54	41,00	42,19
6,767	30,23	27,68	40,98	42,48
6,800	30,71	27,09	40,95	41,42
6,833	31,85	25,79	40,98	39,00
6,867	33,42	23,76	41,00	35,41
6,900	35,26	20,96	41,01	30,73
6,933	37,05	16,64	40,62	24,19
6,967	38,78	12,39	40,71	17,72
7,000	40,03	7,526	40,73	10,65
7,033	40,66	2,064	40,71	2,906
7,067	40,60	-3,506	40,75	-4,935
